"Data 
wyliczenia","Stawka","Wartość 
obrotów 
(w mln PLN)","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15"
2021-03-12,2e-04,3875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-15,2e-04,4810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-16,2e-04,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-17,2e-04,4010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-18,2e-04,3410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-19,2e-04,3765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-22,2e-04,4045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-23,2e-04,3360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-24,2e-04,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-25,2e-04,2235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-26,2e-04,2130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-29,2e-04,3340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-30,1e-04,3320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-31,3e-04,2530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-01,1e-04,3550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-02,2e-04,3230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-06,1e-04,975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-07,1e-04,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-08,1e-04,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-09,1e-04,2545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-12,1e-04,3145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-13,1e-04,3050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-14,2e-04,2250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-15,2e-04,5720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-16,2e-04,4090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-19,2e-04,3140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-20,2e-04,2465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-21,1e-04,1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-22,1e-04,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-23,1e-04,1390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-26,1e-04,2915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-27,2e-04,3375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-28,3e-04,3187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-29,2e-04,4170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-30,2e-04,1650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-04,1e-04,4090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-05,1e-04,2575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-06,1e-04,2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-07,1e-04,3215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-10,1e-04,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-11,1e-04,3425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-12,1e-04,3730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-13,1e-04,2575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-14,1e-04,2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17,1e-04,5095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-18,1e-04,4180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-19,1e-04,3060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-20,1e-04,1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-21,1e-04,2530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-24,1e-04,2530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-25,1e-04,2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-26,1e-04,1415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27,2e-04,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-28,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-31,3e-04,1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-01,1e-04,1875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-02,1e-04,680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-04,1e-04,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-07,0,2225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-08,1e-04,2130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-09,1e-04,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-10,1e-04,1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-11,1e-04,3695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14,1e-04,3060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,2e-04,4395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16,2e-04,2040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17,2e-04,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18,1e-04,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2021-06-21,2e-04,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2021-06-22,2e-04,3260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2021-06-23,2e-04,3675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
2021-06-24,1e-04,2915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-25,0,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-28,1e-04,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-29,2e-04,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-30,2e-04,3015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-01,1e-04,2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-02,2e-04,3865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-05,2e-04,2340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-06,2e-04,2690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-07,1e-04,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-08,1e-04,3150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-09,1e-04,2585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-12,1e-04,2500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-13,1e-04,2240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-14,1e-04,3960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-15,1e-04,4590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-16,2e-04,2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-19,2e-04,2450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-20,1e-04,4145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-21,1e-04,3015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-22,1e-04,2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-23,1e-04,4455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-26,1e-04,2260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-27,2e-04,2690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-28,2e-04,2310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-29,2e-04,3300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-30,2e-04,1025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-02,1e-04,2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-03,0,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-04,0,950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-05,0,1230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-06,1e-04,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-09,1e-04,2160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-10,1e-04,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-11,1e-04,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-12,1e-04,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-13,1e-04,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-16,2e-04,2870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-17,2e-04,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-18,2e-04,1805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-19,1e-04,3250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-20,1e-04,2070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-23,2e-04,1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-24,1e-04,1910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-25,2e-04,3490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-26,2e-04,2420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-27,1e-04,2355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-30,2e-04,3143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-31,2e-04,3100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-01,2e-04,3590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-02,1e-04,3070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-03,1e-04,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-06,1e-04,2950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-07,1e-04,1450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08,1e-04,2260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09,1e-04,2595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-10,1e-04,2585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-13,1e-04,2070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14,1e-04,4235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15,2e-04,5715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-16,2e-04,3880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-17,2e-04,4680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-20,2e-04,3570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-21,2e-04,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-22,1e-04,3710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-23,1e-04,2525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-24,1e-04,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-27,2e-04,2455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-28,2e-04,4510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-29,2e-04,4115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-30,3e-04,4260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-01,2e-04,4550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-04,2e-04,2745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-05,1e-04,4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-06,1e-04,3690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-07,8e-04,4710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-08,0.0012,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-11,7e-04,3460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-12,0.0013,6110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-13,7e-04,3455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-14,9e-04,3405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-15,0.0016,4760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-18,0.0018,4780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-19,0.0015,3495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-20,0.0013,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-21,0.0014,4060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-22,0.0013,1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-25,0.0012,1865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-26,0.0011,1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-27,8e-04,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-28,9e-04,1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-10-29,0.0015,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-02,0.0012,3460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-03,0.0011,1660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-04,0.008,2900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-05,0.0081,2460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-08,0.0088,2045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-09,0.0081,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-10,0.0081,1597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-12,0.0079,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-15,0.0085,3209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-16,0.0084,2990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-17,0.0079,1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-18,0.0082,2310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-19,0.0082,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-22,0.0084,5260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-23,0.0085,3405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-24,0.0084,1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-25,0.0086,1885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-26,0.0086,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-29,0.0078,855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-11-30,0.0108,1250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-01,0.0123,2310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-02,0.012,2080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-03,0.0097,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-06,0.0081,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-07,0.0086,1880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-08,0.0082,2230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-09,0.013,2250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-10,0.0131,3040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,0.0125,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,0.0127,3670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-15,0.0126,4140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-16,0.0127,5435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-17,0.013,2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-20,0.013,1590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-21,0.0134,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-22,0.0131,2130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-23,0.0131,2600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-24,0.0134,1100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-27,0.0129,1640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-28,0.013,4090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-29,0.0134,3690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-30,0.0178,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-31,0.0175,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-03,0.0141,2385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-04,0.0149,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-05,0.0189,2570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-07,0.0187,4045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-10,0.018,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-11,0.0179,2850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-12,0.0181,1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-13,0.0186,1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-14,0.0179,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-17,0.0181,1350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-18,0.018,4020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-19,0.018,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-20,0.018,1800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-21,0.0179,2960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-24,0.018,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-25,0.0188,3935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-26,0.0197,5970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-27,0.0194,6100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-31,0.0185,1300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-01,0.0203,690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-02,0.0212,1905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-03,0.0221,1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-04,0.0199,3080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-07,0.0192,895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-08,0.0197,965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-09,0.0244,520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-10,0.023,1320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-11,0.023,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-14,0.023,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-15,0.0237,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-16,0.0242,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-17,0.0245,4655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-18,0.0234,2250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-21,0.023,3370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-22,0.0234,4510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-23,0.0234,1270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-24,0.0241,3270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-25,0.026,1665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-02-28,0.0249,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-01,0.0257,2430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-02,0.0261,6320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-03,0.0256,3215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-04,0.024,5080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-07,0.024,4970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-08,0.0245,3190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-09,0.0314,3025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-10,0.031,2275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-11,0.032,3260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-14,0.0313,5064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-15,0.0316,4465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-16,0.0318,5450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-17,0.0312,3775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-18,0.0329,3650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-21,0.0331,2620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-22,0.032,2610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-23,0.0321,3960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-24,0.0319,2860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-25,0.0315,1240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-28,0.0308,2050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-29,0.0308,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-30,0.0357,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-03-31,0.036,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-01,0.0331,570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-04,0.0346,1090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-05,0.0351,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-06,0.0368,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-04-07,0.0435,2549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
